Order ID;Date;Product;Category; Purchase Price ; Sale Price ; Profit ;Quantity;Order Status;Delivery Date;Delivery Time (Days);Delivery Cost; Revenue ;Salesperson;Customer Name;Gender;Age;Age Group;State;Country
1445;18/03/2022;TV;Electronics; 46 ; 68 ; 546 ;25;Delivered;20/03/2022;2;4; 550 ;David Willy;Ricky Washington;Male;63;Senior;San Francisco;United States
1446;30/11/2022;Washing Machine;Appliances; 60 ; 77 ; 694 ;41;Delivered;06/12/2022;6;3; 697 ;Chris Jordan;Sarah Ruiz;Male;18;Young;Washington, D.C.;United States
1447;06/09/2022;Refrigerator;Appliances; 40 ; 71 ; 462 ;15;Delivered;08/09/2022;2;3; 465 ;David Willy;Julie Huff;Male;32;Middle Age;Los Angeles;United States
1448;03/04/2022;Smartphone;Electronics; 72 ; 83 ; 414 ;38;Delivered;07/04/2022;4;4; 418 ;David Willy;Michael Rodriguez;Male;26;Young;Houston;United States
1449;28/07/2022;Sandles;Footwear; 82 ; 102 ; 18 ;1;Delivered;04/08/2022;7;2; 20 ;David Willy;Charlene Steele;Male;56;Senior;Atlanta;United States
1450;20/08/2022;Refrigerator;Appliances; 33 ; 52 ; 71 ;4;Delivered;22/08/2022;2;5; 76 ;David Willy;Gail Turner;Male;56;Senior;Boston;United States
1451;27/06/2022;Laptop;Electronics; 32 ; 62 ; 1.165 ;39;Delivered;02/07/2022;5;5; 1.170 ;David Willy;William Price;Male;63;Senior;Boston;United States
1452;01/11/2022;T-shirt;Clothing; 33 ; 61 ; 1.370 ;49;Delivered;06/11/2022;1;2; 1.372 ;David Willy;Julie Hogan;Male;38;Middle Age;Miami;United States
1453;20/02/2022;Washing Machine;Appliances; 67 ; 98 ; 739 ;24;Delivered;21/02/2022;1;5; 744 ;David Willy;Alyssa Rodriguez;Male;45;Middle Age;San Francisco;United States
1454;31/10/2022;T-shirt;Clothing; 73 ; 92 ; 186 ;10;Delivered;06/11/2022;1;4; 190 ;Arnold Fazer;Margaret Crawford;Male;48;Middle Age;Miami;United States
1455;12/01/2022;Laptop;Electronics; 96 ; 130 ; 233 ;7;Delivered;13/01/2022;1;5; 238 ;David Willy;Amber Martin;Male;31;Middle Age;Atlanta;United States
1456;18/05/2022;Watch;Accessories; 39 ; 74 ; 1.395 ;40;Delivered;23/05/2022;5;5; 1.400 ;Lisa Rizi;Joseph Myers;Male;41;Middle Age;Washington, D.C.;United States
1457;20/01/2022;Washing Machine;Appliances; 22 ; 48 ; 620 ;24;Delivered;26/01/2022;6;4; 624 ;Chris Jordan;Michael Jackson;Male;28;Young;Boston;United States
1458;24/08/2022;Watch;Accessories; 85 ; 125 ; 1.316 ;33;Delivered;27/08/2022;3;4; 1.320 ;David Willy;Heather Ali;Male;57;Senior;New York;United States
1459;16/04/2022;Washing Machine;Appliances; 32 ; 57 ; 821 ;33;Delivered;21/04/2022;5;4; 825 ;David Willy;Christine Owen;Male;41;Middle Age;Atlanta;United States
1460;28/01/2022;Watch;Accessories; 74 ; 111 ; 809 ;22;Delivered;02/02/2022;5;5; 814 ;Lisa Rizi;Erica Wright;Male;42;Middle Age;New York;United States
1461;25/05/2022;T-shirt;Clothing; 59 ; 85 ; 750 ;29;Delivered;28/05/2022;1;4; 754 ;Arnold Fazer;Donald Quinn;Male;37;Middle Age;Miami;United States
1462;04/07/2022;Washing Machine;Appliances; 87 ; 113 ; 206 ;8;Delivered;06/07/2022;2;2; 208 ;David Willy;Nicholas Clark;Male;22;Young;San Francisco;United States
1463;07/08/2022;Refrigerator;Appliances; 98 ; 129 ; 401 ;13;Delivered;14/08/2022;7;2; 403 ;David Willy;Austin Gonzales;Male;63;Senior;Chicago;United States
1464;21/06/2022;Watch;Accessories; 63 ; 87 ; 141 ;6;Delivered;24/06/2022;3;3; 144 ;David Willy;Nicholas Morris;Male;59;Senior;Atlanta;United States
1465;08/05/2022;T-shirt;Clothing; 91 ; 116 ; 870 ;35;Delivered;14/05/2022;1;5; 875 ;Arnold Fazer;Suzanne Ortiz;Male;46;Middle Age;Miami;United States
1466;23/05/2022;Refrigerator;Appliances; 33 ; 54 ; 919 ;44;Delivered;25/05/2022;2;5; 924 ;Lisa Rizi;John Smith;Male;53;Senior;Los Angeles;United States
1467;14/08/2022;Smartphone;Electronics; 69 ; 80 ; 448 ;41;Delivered;19/08/2022;5;3; 451 ;Chris Jordan;Kayla Lucas;Male;39;Middle Age;Houston;United States
1468;08/12/2022;Sneakers;Footwear; 84 ; 110 ; 1.090 ;42;Delivered;09/12/2022;1;2; 1.092 ;Emily Lizz;Wendy Rogers;Male;24;Young;Los Angeles;United States
1469;20/01/2022;Jeans;Clothing; 93 ; 107 ; 206 ;15;Delivered;24/01/2022;4;4; 210 ;Lisa Rizi;Shannon Charles;Male;31;Middle Age;Seattle;United States
1470;02/05/2022;Refrigerator;Appliances; 95 ; 123 ; 500 ;18;Delivered;05/05/2022;3;4; 504 ;Emily Lizz;Richard Armstrong;Male;32;Middle Age;Miami;United States
1471;31/03/2022;T-shirt;Clothing; 58 ; 85 ; 484 ;18;Delivered;02/04/2022;2;2; 486 ;Lisa Rizi;Sierra Murray;Male;60;Senior;Miami;United States
1472;03/08/2022;Sandles;Footwear; 30 ; 61 ; 305 ;10;Delivered;07/08/2022;4;5; 310 ;Chris Jordan;Jennifer Garza;Male;60;Senior;Houston;United States
1473;13/04/2022;Refrigerator;Appliances; 51 ; 81 ; 176 ;6;Delivered;20/04/2022;7;4; 180 ;Emily Lizz;Emily Stevens;Male;64;Senior;Chicago;United States
1474;28/07/2022;Laptop;Electronics; 97 ; 123 ; 1.168 ;45;Delivered;04/08/2022;7;2; 1.170 ;David Willy;Ashley Olson;Male;30;Young;Chicago;United States
1475;18/06/2022;Laptop;Electronics; 59 ; 75 ; 444 ;28;Delivered;22/06/2022;4;4; 448 ;David Willy;Raymond Case;Male;57;Senior;Chicago;United States
1476;28/11/2022;Refrigerator;Appliances; 88 ; 105 ; 199 ;12;Delivered;30/11/2022;2;5; 204 ;Emily Lizz;Destiny Trevino;Male;22;Young;Chicago;United States
1477;19/01/2022;T-shirt;Clothing; 52 ; 62 ; 175 ;18;Delivered;24/01/2022;5;5; 180 ;Lisa Rizi;Laura Hawkins;Male;54;Senior;Miami;United States
1478;21/08/2022;T-shirt;Clothing; 48 ; 78 ; 657 ;22;Delivered;23/08/2022;2;3; 660 ;David Willy;Matthew Higgins;Male;54;Senior;Miami;United States
1479;18/04/2022;Smartphone;Electronics; 73 ; 104 ; 90 ;3;Delivered;25/04/2022;7;3; 93 ;Arnold Fazer;Erin Diaz;Male;36;Middle Age;Miami;United States
1480;21/01/2022;Laptop;Electronics; 66 ; 105 ; 660 ;17;Delivered;25/01/2022;4;3; 663 ;Emily Lizz;Brandi Brown;Male;25;Young;Los Angeles;United States
1481;26/03/2022;Watch;Accessories; 45 ; 64 ; 397 ;21;Delivered;02/04/2022;7;2; 399 ;Lisa Rizi;Lisa Gray;Male;28;Young;Atlanta;United States
1482;11/05/2022;Refrigerator;Appliances; 42 ; 58 ; 251 ;16;Delivered;18/05/2022;7;5; 256 ;Lisa Rizi;Adriana Perez;Male;42;Middle Age;San Francisco;United States
1483;29/05/2022;Laptop;Electronics; 53 ; 92 ; 1.206 ;31;Delivered;31/05/2022;2;3; 1.209 ;Chris Jordan;Mark Barron;Male;47;Middle Age;Los Angeles;United States
1484;06/01/2022;Refrigerator;Appliances; 72 ; 103 ; 150 ;5;Delivered;09/01/2022;3;5; 155 ;David Willy;Michael Gonzalez;Male;20;Young;Boston;United States
1485;28/09/2022;TV;Electronics; 86 ; 120 ; 981 ;29;Delivered;30/09/2022;2;5; 986 ;Chris Jordan;Cory Edwards;Male;23;Young;Miami;United States
1486;28/10/2022;Smartphone;Electronics; 27 ; 49 ; 260 ;12;Delivered;01/11/2022;4;4; 264 ;Chris Jordan;Jasmine Davis;Male;34;Middle Age;New York;United States
1487;29/08/2022;TV;Electronics; 32 ; 44 ; 380 ;32;Delivered;01/09/2022;3;4; 384 ;Chris Jordan;Stephanie Clark;Male;52;Senior;Washington, D.C.;United States
1488;31/03/2022;Jeans;Clothing; 88 ; 114 ; 801 ;31;Delivered;05/04/2022;5;5; 806 ;Arnold Fazer;Michael Smith;Male;19;Young;Seattle;United States
1489;20/12/2022;TV;Electronics; 24 ; 51 ; 1.237 ;46;Delivered;24/12/2022;4;5; 1.242 ;Arnold Fazer;Warren Clark;Male;32;Middle Age;Chicago;United States
1490;07/02/2022;Laptop;Electronics; 78 ; 106 ; 81 ;3;Delivered;11/02/2022;4;3; 84 ;Lisa Rizi;Andrew Graves Jr.;Male;41;Middle Age;New York;United States
1491;14/05/2022;Refrigerator;Appliances; 44 ; 81 ; 921 ;25;Delivered;18/05/2022;4;4; 925 ;Chris Jordan;Amber Mcbride;Male;62;Senior;Seattle;United States
1492;04/07/2022;Watch;Accessories; 72 ; 112 ; 1.116 ;28;Delivered;10/07/2022;6;4; 1.120 ;Arnold Fazer;Meagan Mitchell;Male;51;Senior;Miami;United States
1493;02/03/2022;Sneakers;Footwear; 62 ; 91 ; 490 ;17;Delivered;04/03/2022;2;3; 493 ;Lisa Rizi;Amy Hall;Male;29;Young;New York;United States
1494;08/07/2022;Refrigerator;Appliances; 37 ; 77 ; 1.076 ;27;Delivered;14/07/2022;6;4; 1.080 ;David Willy;Thomas Carpenter;Male;26;Young;Seattle;United States
1495;15/04/2022;T-shirt;Clothing; 52 ; 78 ; 310 ;12;Delivered;18/04/2022;3;2; 312 ;Emily Lizz;Michelle Schwartz;Male;47;Middle Age;Miami;United States
1496;14/04/2022;Refrigerator;Appliances; 60 ; 94 ; 269 ;8;Delivered;20/04/2022;6;3; 272 ;David Willy;Dr. Robert Villanueva;Male;41;Middle Age;Atlanta;United States
1497;27/06/2022;Sandles;Footwear; 20 ; 55 ; 628 ;18;Delivered;04/07/2022;7;2; 630 ;David Willy;Roger Cortez;Male;37;Middle Age;Atlanta;United States
1498;19/12/2022;Sandles;Footwear; 28 ; 66 ; 1.098 ;29;Delivered;25/12/2022;6;4; 1.102 ;Emily Lizz;Janice Reyes;Male;60;Senior;Washington, D.C.;United States
1499;22/06/2022;TV;Electronics; 62 ; 91 ; 1.271 ;44;Delivered;26/06/2022;4;5; 1.276 ;Chris Jordan;Jennifer Curry;Male;38;Middle Age;New York;United States
1500;04/03/2022;Watch;Accessories; 37 ; 63 ; 309 ;12;Delivered;10/03/2022;6;3; 312 ;Chris Jordan;Philip Barber;Male;44;Middle Age;Seattle;United States
1501;03/06/2022;Smartphone;Electronics; 40 ; 56 ; 348 ;22;Delivered;09/06/2022;6;4; 352 ;Arnold Fazer;Christopher White;Male;21;Young;Houston;United States
1502;17/10/2022;T-shirt;Clothing; 77 ; 109 ; 1.405 ;44;Delivered;23/10/2022;6;3; 1.408 ;Emily Lizz;Matthew Pope;Male;56;Senior;Miami;United States
1503;23/10/2022;Smartphone;Electronics; 70 ; 81 ; 86 ;8;Delivered;28/10/2022;5;2; 88 ;Lisa Rizi;Brittany Garza;Male;47;Middle Age;New York;United States
1504;26/03/2022;TV;Electronics; 40 ; 53 ; 609 ;47;Delivered;27/03/2022;1;2; 611 ;Arnold Fazer;Susan Washington;Male;56;Senior;New York;United States
1505;06/08/2022;Watch;Accessories; 41 ; 60 ; 891 ;47;Delivered;11/08/2022;5;2; 893 ;Lisa Rizi;Andre Taylor Jr.;Male;35;Middle Age;New York;United States
1506;20/01/2022;Washing Machine;Appliances; 78 ; 118 ; 635 ;16;Delivered;23/01/2022;3;5; 640 ;Lisa Rizi;Olivia Bean;Male;54;Senior;Miami;United States
1507;23/08/2022;Smartphone;Electronics; 38 ; 76 ; 681 ;18;Delivered;28/08/2022;5;3; 684 ;Lisa Rizi;Mary Campbell;Male;44;Middle Age;Los Angeles;United States
1508;27/12/2022;Sandles;Footwear; 35 ; 59 ; 934 ;39;Delivered;30/12/2022;3;2; 936 ;David Willy;Daniel Gonzalez;Male;54;Senior;Atlanta;United States
1509;15/07/2022;Washing Machine;Appliances; 43 ; 66 ; 319 ;14;Delivered;18/07/2022;3;3; 322 ;Chris Jordan;Emily Pollard;Male;19;Young;Washington, D.C.;United States
1510;25/01/2022;Refrigerator;Appliances; 64 ; 80 ; 717 ;45;Delivered;29/01/2022;4;3; 720 ;David Willy;Cassidy Carroll;Male;16;Young;Boston;United States
1511;02/11/2022;Sneakers;Footwear; 43 ; 76 ; 1.119 ;34;Delivered;09/11/2022;7;3; 1.122 ;Emily Lizz;Bonnie Matthews DDS;Male;53;Senior;Chicago;United States
1512;27/03/2022;Laptop;Electronics; 43 ; 56 ; 270 ;21;Delivered;01/04/2022;5;3; 273 ;David Willy;Lacey Marshall;Male;26;Young;Houston;United States
1513;19/02/2022;Watch;Accessories; 50 ; 64 ; 306 ;22;Delivered;20/02/2022;1;2; 308 ;Emily Lizz;Tanner Wiggins;Male;35;Middle Age;Houston;United States
1514;07/02/2022;Sneakers;Footwear; 97 ; 132 ; 803 ;23;Delivered;10/02/2022;3;2; 805 ;Arnold Fazer;Michael Reynolds;Male;23;Young;Atlanta;United States
1515;26/04/2022;Refrigerator;Appliances; 82 ; 105 ; 227 ;10;Delivered;03/05/2022;7;3; 230 ;Lisa Rizi;Jeremy Stewart;Male;62;Senior;New York;United States
1516;11/03/2022;Washing Machine;Appliances; 20 ; 44 ; 669 ;28;Delivered;17/03/2022;6;3; 672 ;Emily Lizz;Diana Thompson MD;Male;27;Young;Chicago;United States
1517;25/09/2022;Smartphone;Electronics; 23 ; 57 ; 1.561 ;46;Delivered;02/10/2022;7;3; 1.564 ;Lisa Rizi;Brian Carr;Male;55;Senior;Miami;United States
1518;24/09/2022;Smartphone;Electronics; 33 ; 65 ; 1.373 ;43;Delivered;27/09/2022;3;3; 1.376 ;Chris Jordan;Miss Sandra Wise;Male;30;Young;New York;United States
1519;16/03/2022;Sandles;Footwear; 34 ; 53 ; 661 ;35;Delivered;20/03/2022;4;4; 665 ;Emily Lizz;Johnny Lewis;Male;41;Middle Age;Houston;United States
1520;08/07/2022;Washing Machine;Appliances; 88 ; 121 ; 1.283 ;39;Delivered;12/07/2022;4;4; 1.287 ;Arnold Fazer;Colleen Jensen;Male;60;Senior;Houston;United States
1521;26/02/2022;T-shirt;Clothing; 36 ; 57 ; 962 ;46;Delivered;27/02/2022;1;4; 966 ;David Willy;Jessica Cohen;Male;38;Middle Age;Miami;United States
1522;26/11/2022;T-shirt;Clothing; 82 ; 111 ; 24 ;1;Delivered;30/11/2022;4;5; 29 ;Arnold Fazer;Christopher Beard;Male;61;Senior;Miami;United States
1523;15/02/2022;Laptop;Electronics; 33 ; 56 ; 1.122 ;49;Delivered;20/02/2022;5;5; 1.127 ;Lisa Rizi;Brandon Fischer;Male;20;Young;Chicago;United States
1524;06/02/2022;Jeans;Clothing; 43 ; 63 ; 338 ;17;Delivered;11/02/2022;5;2; 340 ;Emily Lizz;Deborah Long;Male;46;Middle Age;Atlanta;United States
1525;06/05/2022;Smartphone;Electronics; 27 ; 49 ; 105 ;5;Delivered;11/05/2022;5;5; 110 ;Lisa Rizi;Jason Garcia;Male;56;Senior;Washington, D.C.;United States
1526;25/03/2022;Jeans;Clothing; 76 ; 102 ; 1.140 ;44;Delivered;01/04/2022;7;4; 1.144 ;Lisa Rizi;Ashley Reed;Male;16;Young;Atlanta;United States
1527;18/08/2022;Refrigerator;Appliances; 43 ; 72 ; 143 ;5;Delivered;19/08/2022;1;2; 145 ;Lisa Rizi;Brian Haas;Male;45;Middle Age;Houston;United States
1528;30/07/2022;Watch;Accessories; 55 ; 87 ; 123 ;4;Delivered;01/08/2022;2;5; 128 ;David Willy;Kristi Schmidt;Male;30;Young;Chicago;United States
1529;23/06/2022;Watch;Accessories; 31 ; 66 ; 1.675 ;48;Delivered;28/06/2022;5;5; 1.680 ;Emily Lizz;Tiffany Nolan;Male;19;Young;Chicago;United States
1530;09/03/2022;TV;Electronics; 30 ; 50 ; 456 ;23;Delivered;14/03/2022;5;4; 460 ;Emily Lizz;Margaret Arellano;Male;20;Young;New York;United States
1531;05/04/2022;Watch;Accessories; 98 ; 114 ; 734 ;46;Delivered;12/04/2022;7;2; 736 ;David Willy;Jesse Hammond;Male;49;Middle Age;Houston;United States
1532;18/09/2022;Refrigerator;Appliances; 38 ; 50 ; 439 ;37;Delivered;23/09/2022;5;5; 444 ;Chris Jordan;John Parker;Male;27;Young;New York;United States
1533;24/12/2022;Sneakers;Footwear; 99 ; 134 ; 380 ;11;Delivered;31/12/2022;7;5; 385 ;David Willy;Donna Stewart;Male;16;Young;Chicago;United States
1534;30/05/2022;Watch;Accessories; 62 ; 90 ; 1.201 ;43;Delivered;05/06/2022;6;3; 1.204 ;Emily Lizz;Andrea White;Male;34;Middle Age;Los Angeles;United States
1535;28/06/2022;Jeans;Clothing; 52 ; 63 ; 8 ;1;Delivered;03/07/2022;5;3; 11 ;Chris Jordan;Christie Greer;Male;41;Middle Age;Los Angeles;United States
1536;01/06/2022;Sneakers;Footwear; 43 ; 81 ; 720 ;19;Delivered;06/06/2022;5;2; 722 ;Chris Jordan;Dominique Long;Male;25;Young;Boston;United States
1537;10/02/2022;TV;Electronics; 70 ; 82 ; 32 ;3;Delivered;12/02/2022;2;4; 36 ;Chris Jordan;Ebony Wright;Male;21;Young;Atlanta;United States
1538;30/10/2022;Smartphone;Electronics; 49 ; 61 ; 392 ;33;Delivered;05/11/2022;6;4; 396 ;Emily Lizz;Lauren King;Male;38;Middle Age;Houston;United States
1539;05/10/2022;Refrigerator;Appliances; 36 ; 67 ; 1.269 ;41;Delivered;12/10/2022;7;2; 1.271 ;Arnold Fazer;Barbara Thompson;Male;37;Middle Age;Washington, D.C.;United States
1540;28/01/2022;Sneakers;Footwear; 33 ; 55 ; 129 ;6;Delivered;30/01/2022;2;3; 132 ;David Willy;Dr. Charles Matthews;Male;26;Young;Chicago;United States
1541;20/09/2022;Watch;Accessories; 41 ; 70 ; 488 ;17;Delivered;25/09/2022;5;5; 493 ;Lisa Rizi;Mr. William Zamora;Male;44;Middle Age;Chicago;United States
1542;14/04/2022;Washing Machine;Appliances; 45 ; 62 ; 372 ;22;Delivered;20/04/2022;6;2; 374 ;Emily Lizz;Lori Morales;Male;45;Middle Age;Chicago;United States
1543;13/12/2022;Laptop;Electronics; 93 ; 107 ; 375 ;27;Delivered;14/12/2022;1;3; 378 ;Lisa Rizi;Jessica Salazar;Male;57;Senior;Boston;United States
1544;15/04/2022;Laptop;Electronics; 31 ; 48 ; 406 ;24;Delivered;22/04/2022;7;2; 408 ;David Willy;Rebecca Harris;Male;46;Middle Age;Seattle;United States
1545;04/06/2022;Sneakers;Footwear; 88 ; 118 ; 298 ;10;Delivered;11/06/2022;7;2; 300 ;David Willy;Courtney Curtis;Male;52;Senior;Houston;United States
1546;04/08/2022;Smartphone;Electronics; 75 ; 103 ; 247 ;9;Delivered;05/08/2022;1;5; 252 ;Emily Lizz;Christopher Riley;Male;58;Senior;Los Angeles;United States
1547;29/10/2022;T-shirt;Clothing; 73 ; 91 ; 302 ;17;Delivered;04/11/2022;6;4; 306 ;David Willy;Thomas Leon;Male;22;Young;Miami;United States
1548;15/05/2022;Sneakers;Footwear; 35 ; 60 ; 670 ;27;Delivered;18/05/2022;3;5; 675 ;Arnold Fazer;Kristy Wright;Male;19;Young;Houston;United States
1549;04/11/2022;TV;Electronics; 43 ; 54 ; 149 ;14;Delivered;10/11/2022;6;5; 154 ;Emily Lizz;Daniel Robinson;Male;16;Young;Seattle;United States
1550;09/04/2022;Smartphone;Electronics; 93 ; 126 ; 326 ;10;Delivered;10/04/2022;1;4; 330 ;Arnold Fazer;Brenda Thomas;Male;61;Senior;Atlanta;United States
1551;16/08/2022;Laptop;Electronics; 42 ; 55 ; 112 ;9;Delivered;17/08/2022;1;5; 117 ;Emily Lizz;Carol Hill;Male;47;Middle Age;Chicago;United States
1552;11/04/2022;Refrigerator;Appliances; 76 ; 116 ; 1.718 ;43;Delivered;16/04/2022;5;2; 1.720 ;Arnold Fazer;Christopher Wallace;Male;33;Middle Age;San Francisco;United States
1553;09/04/2022;Watch;Accessories; 86 ; 113 ; 481 ;18;Delivered;10/04/2022;1;5; 486 ;Lisa Rizi;Scott Miller;Male;19;Young;Washington, D.C.;United States
1554;29/04/2022;Washing Machine;Appliances; 20 ; 52 ; 1.115 ;35;Delivered;03/05/2022;4;5; 1.120 ;Arnold Fazer;Samuel White;Male;41;Middle Age;Atlanta;United States
1555;08/04/2022;Jeans;Clothing; 98 ; 133 ; 65 ;2;Delivered;10/04/2022;2;5; 70 ;Chris Jordan;Patricia Wheeler;Male;35;Middle Age;Washington, D.C.;United States
1556;25/05/2022;Laptop;Electronics; 94 ; 122 ; 863 ;31;Delivered;29/05/2022;4;5; 868 ;David Willy;Veronica Brown;Male;51;Senior;San Francisco;United States
1557;04/01/2022;Refrigerator;Appliances; 48 ; 70 ; 569 ;26;Delivered;06/01/2022;2;3; 572 ;Emily Lizz;Brian Anderson;Male;16;Young;Seattle;United States
1558;07/08/2022;Laptop;Electronics; 24 ; 46 ; 1.029 ;47;Delivered;13/08/2022;6;5; 1.034 ;Arnold Fazer;Walter Gutierrez;Male;59;Senior;Washington, D.C.;United States
1559;11/03/2022;Smartphone;Electronics; 42 ; 71 ; 488 ;17;Delivered;12/03/2022;1;5; 493 ;Lisa Rizi;Daniel Huffman;Male;37;Middle Age;Seattle;United States
1560;22/07/2022;Watch;Accessories; 83 ; 118 ; 1.573 ;45;Delivered;26/07/2022;4;2; 1.575 ;Emily Lizz;Teresa Myers;Male;30;Young;Houston;United States
1561;04/11/2022;Smartphone;Electronics; 22 ; 48 ; 281 ;11;Delivered;11/11/2022;7;5; 286 ;Chris Jordan;Jill Velasquez;Male;35;Middle Age;Los Angeles;United States
1562;08/03/2022;Washing Machine;Appliances; 35 ; 48 ; 349 ;27;Delivered;15/03/2022;7;2; 351 ;Emily Lizz;Brittany Young;Male;53;Senior;New York;United States
1563;31/08/2022;Jeans;Clothing; 100 ; 135 ; 1.396 ;40;Delivered;03/09/2022;3;4; 1.400 ;Lisa Rizi;Jerry Lang;Male;63;Senior;New York;United States
1564;12/01/2022;Watch;Accessories; 87 ; 103 ; 333 ;21;Delivered;17/01/2022;5;3; 336 ;Lisa Rizi;Jordan Castaneda;Male;32;Middle Age;San Francisco;United States
1565;26/06/2022;Sandles;Footwear; 70 ; 107 ; 1.771 ;48;Delivered;29/06/2022;3;5; 1.776 ;Chris Jordan;Jason Long;Male;46;Middle Age;Miami;United States
1566;22/04/2022;Sneakers;Footwear; 94 ; 133 ; 1.129 ;29;Delivered;26/04/2022;4;2; 1.131 ;Emily Lizz;Eric Wyatt;Male;61;Senior;Washington, D.C.;United States
1567;23/07/2022;Refrigerator;Appliances; 85 ; 106 ; 145 ;7;Delivered;27/07/2022;4;2; 147 ;Chris Jordan;Kenneth Johnson;Male;64;Senior;Seattle;United States
1568;21/03/2022;T-shirt;Clothing; 94 ; 110 ; 446 ;28;Delivered;26/03/2022;5;2; 448 ;David Willy;Yvonne Smith;Male;35;Middle Age;Miami;United States
1569;01/04/2022;Refrigerator;Appliances; 30 ; 69 ; 115 ;3;Delivered;08/04/2022;7;2; 117 ;David Willy;Kyle Little;Male;44;Middle Age;Atlanta;United States
1570;17/05/2022;Jeans;Clothing; 49 ; 84 ; 1.012 ;29;Delivered;19/05/2022;2;3; 1.015 ;Lisa Rizi;Kimberly Johnson;Male;24;Young;San Francisco;United States
1571;12/06/2022;Refrigerator;Appliances; 96 ; 134 ; 1.746 ;46;Delivered;16/06/2022;4;2; 1.748 ;Lisa Rizi;Ann Glenn;Male;56;Senior;Washington, D.C.;United States
1572;10/01/2022;T-shirt;Clothing; 51 ; 91 ; 356 ;9;Delivered;15/01/2022;5;4; 360 ;David Willy;Dana Willis;Male;47;Middle Age;San Francisco;United States
1573;25/08/2022;TV;Electronics; 56 ; 82 ; 620 ;24;Delivered;01/09/2022;7;4; 624 ;Emily Lizz;James Warren;Male;39;Middle Age;Los Angeles;United States
1574;05/10/2022;Washing Machine;Appliances; 80 ; 120 ; 277 ;7;Delivered;11/10/2022;6;3; 280 ;Lisa Rizi;Amanda Townsend;Male;56;Senior;Houston;United States
1575;23/08/2022;Smartphone;Electronics; 77 ; 109 ; 1.566 ;49;Delivered;30/08/2022;7;2; 1.568 ;Chris Jordan;Elizabeth Williams;Male;20;Young;New York;United States
1576;20/08/2022;Washing Machine;Appliances; 82 ; 121 ; 1.635 ;42;Delivered;26/08/2022;6;3; 1.638 ;Lisa Rizi;Sean Rice;Male;26;Young;Boston;United States
1577;18/06/2022;Laptop;Electronics; 33 ; 45 ; 67 ;6;Delivered;23/06/2022;5;5; 72 ;David Willy;Darius Vincent;Male;33;Middle Age;Boston;United States
1578;31/08/2022;T-shirt;Clothing; 23 ; 50 ; 76 ;3;Delivered;02/09/2022;2;5; 81 ;Lisa Rizi;Carol Graves;Male;50;Middle Age;Boston;United States
1579;03/08/2022;Jeans;Clothing; 76 ; 108 ; 444 ;14;Delivered;09/08/2022;6;4; 448 ;Emily Lizz;Tiffany Kim;Male;24;Young;Los Angeles;United States
1580;05/10/2022;Laptop;Electronics; 35 ; 75 ; 157 ;4;Delivered;09/10/2022;4;3; 160 ;Arnold Fazer;David Campbell;Male;26;Young;New York;United States
1581;29/07/2022;Watch;Accessories; 33 ; 59 ; 256 ;10;Delivered;04/08/2022;6;4; 260 ;Arnold Fazer;Ross Pacheco;Male;41;Middle Age;New York;United States
1582;21/11/2022;Laptop;Electronics; 76 ; 104 ; 782 ;28;Delivered;22/11/2022;1;2; 784 ;David Willy;Mr. Douglas Hebert;Male;65;Senior;Los Angeles;United States
1583;12/03/2022;T-shirt;Clothing; 50 ; 79 ; 807 ;28;Delivered;16/03/2022;4;5; 812 ;David Willy;Leslie White;Male;51;Senior;Chicago;United States
1584;31/01/2022;Watch;Accessories; 21 ; 54 ; 1.117 ;34;Delivered;02/02/2022;2;5; 1.122 ;Emily Lizz;Lydia Gonzalez;Male;49;Middle Age;Washington, D.C.;United States
1585;23/03/2022;Sandles;Footwear; 82 ; 120 ; 1.211 ;32;Delivered;28/03/2022;5;5; 1.216 ;David Willy;Robert Lee;Male;40;Middle Age;Seattle;United States
1586;01/08/2022;Jeans;Clothing; 92 ; 114 ; 391 ;18;Delivered;03/08/2022;2;5; 396 ;Lisa Rizi;Nicole Anderson;Male;32;Middle Age;Atlanta;United States
1587;11/08/2022;Jeans;Clothing; 59 ; 78 ; 148 ;8;Delivered;18/08/2022;7;4; 152 ;David Willy;Mark Oneal;Male;29;Young;Miami;United States
1588;01/02/2022;Jeans;Clothing; 63 ; 103 ; 1.955 ;49;Delivered;05/02/2022;4;5; 1.960 ;Chris Jordan;Joshua Smith MD;Male;30;Young;New York;United States
1589;30/01/2022;Smartphone;Electronics; 68 ; 105 ; 812 ;22;Delivered;02/02/2022;3;2; 814 ;Arnold Fazer;Jill Bailey;Male;60;Senior;Chicago;United States
1590;19/01/2022;Washing Machine;Appliances; 82 ; 95 ; 88 ;7;Delivered;22/01/2022;3;3; 91 ;Arnold Fazer;Nicole Peterson;Male;21;Young;Houston;United States
1591;26/06/2022;T-shirt;Clothing; 46 ; 75 ; 1.215 ;42;Delivered;03/07/2022;7;3; 1.218 ;Chris Jordan;Stephen Long;Male;48;Middle Age;Washington, D.C.;United States
1592;16/10/2022;Watch;Accessories; 44 ; 54 ; 315 ;32;Delivered;18/10/2022;2;5; 320 ;Arnold Fazer;Ryan Boone;Male;41;Middle Age;Boston;United States
1593;10/02/2022;Watch;Accessories; 76 ; 93 ; 846 ;50;Delivered;15/02/2022;5;4; 850 ;Lisa Rizi;Sydney Phillips;Male;46;Middle Age;Boston;United States
